words,counts
de_Buchholz_in_der_Nordheide,10
de_Buchpreisbindung,5
de_Buchstabiertafel,10
de_Buchweizen,3
de_Buckethead,4
de_Buckingham_Palace,4
de_Buckinghamshire,5
de_Budapester,15
de_Buddenbrooks,3
de_Buddy_Holly,4
de_Buddy_Rich,7
de_Buderus,7
de_Buffalo,10
de_Buffalo_Bills,10
de_Buffy_–_Im_Bann_der_Dämonen,8
de_Bugatti,8
de_Bugatti_Automobiles,6
de_Bugsy_Siegel,12
de_Bukowina,7
"de_Bull_(Fernsehserie,_2016)",6
de_Bullen-_und_Bärenmarkt,6
de_Bullenhai,7
de_Bullet_for_My_Valentine,9
de_Bullmastiff,8
de_Bullpup,9
de_Bullyparade,6
de_Bund_Deutscher_Mädel,4
de_Bundes-Immissionsschutzgesetz,5
de_Bundesagentur_für_Arbeit,3
de_Bundesamt_für_Migration_und_Flüchtlinge,3
de_Bundesamt_für_Sicherheit_in_der_Informationstechnik,10
de_Bundesamt_für_Verfassungsschutz,5
de_Bundesanstalt_für_Finanzdienstleistungsaufsicht,5
de_Bundesautobahn_14,9
de_Bundesautobahn_2,10
de_Bundesbesoldungsordnung,4
de_Bundesdatenschutzgesetz,7
de_Bundesebene_(Deutschland),6
de_Bundesgerichtshof,9
de_Bundesgrenzschutz,6
de_Bundeshauptstadt,12
de_Bundeskanzler,5
de_Bundeslade,4
de_Bundesministerium_für_Bildung_und_Forschung,6
de_Bundesministerium_für_Gesundheit_(Deutschland),8
de_Bundesnachrichtendienst,9
de_Bundesnetzagentur,5
de_Bundespräsident_(Schweiz),8
de_Bundespräsident_(Österreich),5
de_Bundesprüfstelle_für_jugendgefährdende_Medien,7
de_Bundesrat,9
de_Bundesregierung_(Österreich),1
de_Bundesrepublik_Deutschland,5
de_Bundesstraße_96,5
de_Bundestag,8
de_Bundestagswahl_1972,9
de_Bundestagswahl_1976,6
de_Bundestagswahl_1980,5
de_Bundestagswahl_1983,5
de_Bundestagswahl_1994,8
de_Bundestagswahl_1998,2
de_Bundestagswahl_2002,7
de_Bundesurlaubsgesetz,8
de_Bundesverfassung_der_Schweizerischen_Eidgenossenschaft,4
de_Bundeswasserstraße,7
de_Bundeswehreinsatz_in_Syrien,3
de_Bundeszollverwaltung,5
de_Bunker,10
de_Buntbartschloss,8
de_Buntspecht,3
de_Buprenorphin,4
de_Buran_(Raumfahrtprogramm),8
de_Burberry,6
"de_Bureau_of_Alcohol,_Tobacco,_Firearms_and_Explosives",6
de_Buren,6
de_Burg_Eltz,10
de_Burgas,7
de_Burger_King,5
de_Burghart_Klaußner,9
de_Burghausen,6
de_Burj_al_Arab,4
de_Burlesque,16
de_Burlesque_(Film),5
de_Burn_Gorman,5
de_Burn_Notice_(Fernsehserie),5
de_Burning_Man,6
de_Bursitis,5
de_Burt_Lancaster,18
de_Burt_Young,6
de_Burundi,2
de_Busen,5
de_Bushmaster_ACR,11
de_Business-to-Consumer,10
de_Business_Angel,2
de_Busta_Rhymes,8
de_Butch_Cassidy,7
de_Butterfly_Effect,3
de_Buttermilch,6
de_Butylscopolaminbromid,6
de_Buxtehude,4
de_Buße_(Religion),5
de_Byte-Reihenfolge,8
de_Bytom,4
de_Byzanz,7
de_Bärbel_Schäfer,5
de_Bärenbrüder,9
de_Bäreninsel,10
de_Béziers,6
de_Böblingen,6
de_Börse,5
de_Börsengang,8
de_Böser_Blick,7
de_Bücherverbrennung_1933_in_Deutschland,4
de_Büffel,8
de_Bülent_Ceylan,12
de_Bülow_(Adelsgeschlecht),8
de_Bünde,5
de_Bündnerfleisch,7
de_Bündnerromanisch,3
de_Bündnis_Zukunft_Österreich,12
de_Bündnispolitik_Otto_von_Bismarcks,3
de_Bürger,7
de_Bürger_Lars_Dietrich,8
de_Bürgerbewegung_pro_NRW,10
de_Bürgerkrieg,5
de_Bürgerrecht,11
de_Bürgertum,10
de_Bürgschaft,5
"de_Büro,_Büro",12
de_Büssing_AG,6
de_C-Sharp,8
de_C-reaktives_Protein,3
de_C._C._Catch,9
de_C._G._Haenel,5
de_C._Thomas_Howell,14
de_CAS-Nummer,6
de_CB-Funk,4
de_CCD-Sensor,4
de_CCH_Pounder,4
de_CCleaner,3
de_CD-R,7
de_CD-ROM,2
de_CDU,8
de_CE-Kennzeichnung,6
de_CEO,6
de_CEO_(Begriffsklärung),3
de_CERN,6
de_CET,6
de_CIE-Normvalenzsystem,10
de_CMB,7
de_CMYK-Farbmodell,6
de_CM_Punk,5
de_CNAME_Resource_Record,6
de_CO,3
de_COBOL,7
de_COC_(Zulassung),5
de_CP/M,15
de_CPAP-Beatmung,1
de_CPU_(Begriffsklärung),5
de_CRISPR,2
de_CRISPR/Cas-Methode,4
de_CSI:_Miami,10
de_CSI:_NY,10
de_CSI:_Vegas,10
de_CTS_Eventim,8
de_CUDA,7
de_CURL,6
de_Cab_Calloway,8
de_Cabernet_Sauvignon,5
de_Cadillac,13
de_Caen,5
de_Caesium,7
de_Cafe_Racer,5
de_Caipirinha,8
de_Caitlin_Stasey,4
de_Cajun_(Bevölkerungsgruppe),7
de_Cajón,7
de_Cala_Rajada,3
de_Calais,12
de_Calamity_Jane,3
de_Calciumsulfat,10
de_Cali,9
de_Calibre,7
de_California_Institute_of_Technology,5
de_Calista_Flockhart,8
de_Call_of_Duty:_Advanced_Warfare,4
de_Call_of_Duty:_Black_Ops,5
de_Call_of_Duty:_Black_Ops_2,5
de_Call_of_Duty:_Modern_Warfare_3,7
de_Call_of_Duty_4:_Modern_Warfare,8
de_Callejon,7
de_Calvin-Zyklus,7
de_Calw,8
de_Cam_Gigandet,6
de_Cam_Newton,13
de_Camembert,7
de_Camera_obscura,5
de_Camera_silens,8
de_Cameron_Diaz,12
de_Cameron_Monaghan,14
"de_Camilla,_Duchess_of_Cornwall",6
de_Camille_Saint-Saëns,8
de_Camouflage,3
de_Camouflage_(Band),8
de_Camp_David,8
de_Camp_Rock,12
de_Campact,5
de_Campino,4
de_Campione_d’Italia,5
de_Can_(Band),5
de_Can_a_Song_Save_Your_Life?,7
de_Canal_du_Midi,4
de_Canberra-Klasse,11
de_Candace_Cameron_Bure,4
de_Candesartan,4
de_Candice_Bergen,5
de_Candida_albicans,7
de_Candy_Dulfer,4
de_Cannabinoide,8
de_Cannabis,4
de_Canned_Heat,6
de_Canon,6
de_Canon_EOS_5D_Mark_III,13
de_Canon_EOS_7D,6
de_Canvas,3
"de_Cap_Arcona_(Schiff,_1927)",1
de_Cap_d’Agde,4
de_Cap_und_Capper,7
de_Cape_Canaveral_Air_Force_Station,10
de_Cappuccino,5
de_Captain_Fantastic_–_Einmal_Wildnis_und_zurück,3
de_Captain_Flint,8
de_Captain_Future,7
de_Captain_Tsubasa,8
de_Captcha,5
de_Cara_Delevingne,3
de_Carabinieri,4
de_Caracalla,7
de_Caracas,6
de_Carambolage,5
de_Carapax,7
de_Carbeniumion,12
de_Carbonsäureester,8
de_Carcassonne_(Spiel),9
de_Cardigan,4
de_Careless_Whisper,4
de_Carey_Mulligan,7
de_Cargo-Kult,7
de_Carice_van_Houten,8
de_Carina_Vogt,11
de_Carl_Gustav_Jung,15
de_Carl_Icahn,7
de_Carl_Lewis,10
de_Carl_Orff,7
de_Carl_Peters,8
de_Carl_Sagan,8
de_Carl_Spitzweg,3
de_Carl_Walther_Sportwaffen,8
de_Carl_Zuckmayer,8
de_Carl_von_Clausewitz,10
de_Carl_von_Ossietzky,4
de_Carla_Bruni,8
de_Carla_Gugino,13
de_Carlo_Ancelotti,3
de_Carlos_Hathcock,9
de_Carlos_Kleiber,4
de_Carlos_Lehder_Rivas,7
de_Carlos_Santana,7
de_Carlos_Tévez,11
de_Carlsberg_(Brauerei),8
de_Carly_Chaikin,2
de_Carly_Rae_Jepsen,8
de_Carmel-by-the-Sea,8
de_Carmella_Bing,5
de_Carmen_Ejogo,3
de_Carmen_Geiss,8
de_Carnegie_Hall,9
de_Carol_(Film),4
de_Carole_Bouquet,6
de_Carolin_Emcke,6
de_Carolin_Kebekus,9
de_Carolin_Walter_(Schauspielerin),7
de_Carolina_Panthers,10
de_Caroline_Beil,4
de_Caroline_Frier,6
de_Caroline_Link,9
de_Caroline_Munro,6
de_Caroline_Peters,10
de_Caroline_von_Hannover,7
de_Carolyn_Bessette-Kennedy,6
de_Carotinoide,6
de_Carrageen,4
de_Carrie_–_Des_Satans_jüngste_Tochter,5
de_Cars_(Film),8
de_Carsharing,9
de_Carsten_Maschmeyer,14
de_Carstensz-Pyramide,9
de_Cartagena_(Kolumbien),5
de_Cartagena_(Spanien),11
de_Carter_Cruise,4
de_Cartoon,10
de_Cary-Hiroyuki_Tagawa,7
de_Cary_Elwes,6
de_Cascada,4
de_Casey_Affleck,9
de_Cash_Group,8
de_Casino_Royale_(1967),6
de_Casper_Van_Dien,6
de_Cassandra_Steen,9
de_Cassius_Dio,1
de_Cast_Away_–_Verschollen,9
de_Castle_(Fernsehserie),7
de_Castle_(Fernsehserie)/Episodenliste,9
de_Casus_Belli,6
de_Caterina_Valente,4
de_Caterina_de’_Medici,7
de_Caterpillar,5
de_Catfish,11
de_Catherine_Bell,3
de_Catherine_Howard,6
de_Catherine_Keener,4
de_Catherine_O’Hara,9
de_Catherine_Parr,6
de_Cats,5
de_Catweazle,9
de_Cauchy-Folge,7
de_Cavour_(550),10
de_Cayennepfeffer,8
de_Cayman_Islands,2
de_Cecil_Rhodes,6
de_Cecilia_Bartoli,6
de_Cedille,3
de_Cefuroxim,4
de_Celecoxib,4
de_Celle,8
de_Celo_&_Abdi,1
de_Celtic_Glasgow,5
de_Celtic_Woman,9
de_Cem_Özdemir,8
de_Cene_Prevc,7
de_Cengiz,7
de_Cenote,9
de_CentOS,7
de_Central_Intelligence,2
de_Centre_Georges-Pompidou,6
de_Centurion_(Film),9
de_Centurion_(Panzer),9
de_Cephalosporine,4
de_Cer,10
de_Ceska-Mordserie,9
de_Cessna,8
de_Ceteris_paribus,7
de_Cevennen,9
de_Ceviche,10
de_Chabarowsk,5
de_Chace_Crawford,5
de_Chad_Kroeger,5
de_Chad_Michael_Murray,2
de_Chadwick_Boseman,8
de_Chaka_Khan,6
de_Chalid_Scheich_Mohammed,7
de_Challenger_2,6
de_Champagner,6
de_Chamäleons,2
de_Chandra_Wilson,7
de_Chanukkia,7
de_Chaos,14
de_Chaos_(2005),17
de_Chaos_Communication_Congress,7
de_Chaos_Computer_Club,5
de_Chaosforschung,9
de_Chapecoense,7
de_Chappie,4
de_Charakter,4
de_Chardonnay,7
de_Charisma,2
de_Charité,3
de_Charlene_Tilton,8
"de_Charles,_Prince_of_Wales",8
de_Charles-Maurice_de_Talleyrand-Périgord,9
de_Charles_Babbage,11
de_Charles_Barkley,11
de_Charles_Baudelaire,8
de_Charles_Bronson,9
de_Charles_Lindbergh,7
de_Charles_M._Huber,6
de_Charles_Manson,9
de_Charles_Napier_(Schauspieler),12
de_Charles_Ponzi,8
de_Charles_de_Gaulle,6
de_Charles_de_Gaulle_(R_91),13
de_Charley_Ann_Schmutzler,8
de_Charlie_Chaplin,6
de_Charlie_Cox,4
de_Charlie_Hebdo,6
de_Charlie_Hunnam,7
"de_Charlie_Wilson_(Politiker,_1933)",4
de_Charlie_und_die_Schokoladenfabrik,5
de_Charlize_Theron,3
de_Charlotte_Augusta_von_Wales,10
de_Charlotte_Casiraghi,10
de_Charlotte_Hornets,8
de_Charlotte_Karlinder,7
de_Charlotte_Lindholm,5
de_Charlotte_Rampling,0
de_Charlotte_Roche,3
de_Charlotte_Schwab,9
de_Charly_Hübner,5
de_Charlène_von_Monaco,9
de_Charmed_–_Zauberhafte_Hexen,8
de_Chasey_Lain,9
de_Chassidismus,5
de_Chat,6
de_Chateaubriand_(Fleisch),4
de_CheapTickets,9
de_Cheb,8
de_Cheech_Marin,11
de_Cheerleading,9
de_Cheers,7
de_Chef_de_Rang,7
de_Chelsea_Manning,3
de_Chemie,7
de_Chemische_Evolution,3
de_Chemische_Reaktion,8
de_Chemische_Verbindung,8
de_Chemische_Waffe,8
de_Chemischer_Stoff,4
de_Chemisches_Element,4
de_Chengdu,7
de_Chennai,8
de_Cheops,5
de_Cheops-Pyramide,5
de_Cher,8
de_Cherry_Jones,12
de_Cheryl_Cole,7
de_Chesley_B._Sullenberger,5
de_Chester_W._Nimitz,6
de_Chevrolet,8
de_Chevrolet_Bolt,9
de_Chevrolet_Cruze,9
de_Chevrolet_Silverado,8
de_Chevrolet_Suburban,6
de_Chevy_Chase,2
de_Cheyenne_(Wyoming),9
de_Cheyne-Stokes-Atmung,6
de_Chi-Quadrat-Verteilung,6
de_Chiara_Schoras,7
de_Chiasmus,3
de_Chicago_(Band),6
de_Chicago_Bulls,10
de_Chicago_Fire_(Fernsehserie),12
de_Chicago_Med,9
de_Chicago_P.D.,2
de_Chichén_Itzá,6
de_Chicxulub-Krater,7
de_Chief_Operating_Officer,1
de_Chief_Petty_Officer,8
de_Chihiros_Reise_ins_Zauberland,14
de_Chikungunyafieber,7
de_Chili_con_Carne,8
de_Chillen,9
de_Chimära,2
de_Chimäre,3
de_China_Airlines,10
de_China_Southern_Airlines,4
de_Chinese_Super_League,9
de_Chinesische_Astrologie,7
de_Chinesische_Küche,9
de_Chinesische_Mauer,8
de_Chinesische_Schlittenfahrt,8
de_Chinesische_Sprachen,6
de_Chinesische_Teekultur,7
de_Chinesischer_Bürgerkrieg,4
de_Chinesischer_Name,2
de_Chinesisches_Neujahrsfest,6
de_Chip-Bauform,5
de_Chip-On-Board-Technologie,6
de_Chipkarte,6
de_Chipsatz,8
de_Chișinău,7
de_Chlordioxid,8
de_Chlorella,7
de_Chlorhexidin,5
de_Chloride,8
de_Chloroform,5
de_Chlorophylle,10
de_Chloroplast,2
de_Chlorpromazin,4
de_Chlorwasserstoff,5
de_Chocolat_–_Ein_kleiner_Biss_genügt,2
de_Choleriker,5
de_Cholestase,5
de_Cholesteatom,8
de_Cholin,0
de_Chop_Suey,10
de_Chor_(Architektur),4
de_Chorasan,8
de_Choreografie,5
de_Chorizo,6
de_Chow-Chow,5
de_Chris_Cooper,8
de_Chris_Evans_(Moderator),12
de_Chris_Harms,7
de_Chris_Hero,10
de_Chris_Howland,4
de_Chris_Kraus_(Regisseur),13
de_Chris_Norman,4
de_Chris_Noth,6
de_Chris_Roberts_(Spieleentwickler),4
de_Chris_Sarandon,4
de_Chris_Tall,16
de_Chris_Tucker,7
de_Chris_de_Burgh,5
de_Christ-Erlöser-Kathedrale_(Moskau),8
de_Christa_Miller,1
de_Christentum_in_der_Türkei,6
de_Christenverfolgung,6
de_Christenverfolgungen_im_Römischen_Reich,11
de_Christian_Bale,6
de_Christian_Brückner,5
de_Christian_Dior,10
de_Christian_Kern,2
de_Christian_Kohlund,16
de_Christian_Kracht,3
de_Christian_Lindner,8
de_Christian_Modersohn,4
de_Christian_Möllmann,14
de_Christian_Neureuther_(Skirennläufer),10
de_Christian_Oliver,10
de_Christian_Quadflieg,5
de_Christian_Rode,4
de_Christian_Rätsch,7
de_Christian_Serratos,6
de_Christian_Slater,6
de_Christian_Wolff_(Schauspieler),4
de_Christian_Ziege,2
de_Christiane_F._–_Wir_Kinder_vom_Bahnhof_Zoo,8
de_Christiane_Hörbiger,12
de_Christiane_Krüger,8
de_Christiane_Sadlo,12
de_Christina_(Schweden),4
de_Christina_Applegate,8
de_Christina_Hendricks,6
de_Christina_Lugner,13
de_Christina_Milian,11
de_Christina_Onassis,12
de_Christina_Plate,7
de_Christina_Ricci,9
de_Christine_Baranski,11
de_Christine_Kaufmann,11
de_Christine_Neubauer,8
de_Christine_Prayon,7
de_Christine_Taylor,6
de_Christine_Urspruch,2
de_Christine_Zierl,6
de_Christlich-Soziale_Union_in_Bayern,5
de_Christlichdemokratische_Volkspartei,9
de_Christlicher_Verein_Junger_Menschen,9
de_Christmas_Pudding,4
de_Christo_und_Jeanne-Claude,6
de_Christoph_Blocher,7
de_Christoph_Daum,7
de_Christoph_Maria_Herbst,6
de_Christoph_Martin_Wieland,10
de_Christoph_Schönborn,10
de_Christopher_Barker,5
de_Christopher_Guest,12
de_Christopher_Lambert,10
de_Christopher_Lauer,8
de_Christopher_Lloyd_(Schauspieler),7
de_Christopher_Marlowe,5
de_Christopher_Masterson,6
de_Christopher_Mintz-Plasse,4
de_Christopher_Reeve,5
de_Christopher_Street_Day,8
de_Christopher_Walken,9
de_Christopher_Weeramantry,11
de_Christusmonogramm,6
de_Chromatid,3
de_Chromatin,5
de_Chromium,11
de_Chromium_(Browser),7
de_Chronicle_–_Wozu_bist_Du_fähig?,15
de_Chronik_der_Komponisten,9
de_Chronik_des_Bürgerkriegs_in_Syrien,5
de_Chronik_des_Bürgerkriegs_in_Syrien_2017,9
de_Chronisches_Erschöpfungssyndrom,5
de_Chronisches_Schmerzsyndrom,6
de_Chronobiologie,8
de_Chronologie_der_reichsten_Deutschen,8
de_Chronologie_des_Ersten_Weltkrieges,5
de_Chronologie_des_Pazifikkrieges,4
de_Chronologie_des_Zweiten_Weltkrieges,1
de_Chronos,2
de_Chrysler,9
de_Chrysler_Voyager,14
de_Chuck_Lorre,4
de_Chuck_Norris,9
de_Chuck_Norris_Facts,6
de_Chucky,10
de_Chuenisbärgli,8
de_Chupacabra,16
de_Church_of_Satan,7
de_Chutney,4
de_Chuzpe,6
de_Ciara_(Sängerin),6
de_Ciarán_Hinds,5
de_Cincinnati,7
de_Cindy_Crawford,9
de_Cinnamon_(Desktop-Umgebung),8
de_Ciprofloxacin,7
de_Circus_Maximus,10
de_Cirque_du_Soleil,7
de_Cisco_Systems,7
de_Cities:_Skylines,8
de_Citrix_Systems,10
de_Citroën,11
de_Citroën_2CV,12
de_Citroën_Berlingo,7
de_Citroën_C3,1
de_Citroën_C4_Picasso,4
de_Citroën_C5,14
de_Citroën_C6,9
de_Citroën_CX,8
de_Citroën_DS,8
de_Citroën_DS3,9
de_Citroën_Traction_Avant,9
de_Citroën_Typ_H,10
de_City-Hochhaus_Leipzig,7
de_City_(Band),6
de_City_Night_Line,4
de_Claire_Forlani,8
de_Claire_Foy,14
de_Claire_Holt,8
de_Claire_Oelkers,3
de_Clarence_Seedorf,7
de_Classless_Inter-Domain_Routing,5
de_Claude_Chabrol,11
de_Claude_Gensac,6
de_Claude_Lelouch,4
de_Claude_Lévi-Strauss,9
de_Claude_Monet,5
de_Claudelle_Deckert,7
de_Claudia_Eisinger,8
de_Claudia_Hiersche,6
de_Claudia_Jung,7
de_Claudia_Kleinert,5
de_Claudia_Michelsen,7
de_Claudia_Mori,9
de_Claudia_Schiffer,8
de_Claudia_Schmutzler,9
de_Claudio_Abbado,8
de_Claudio_Monteverdi,4
de_Claudio_Pizarro,5
de_Claudius,8
de_Claus_Biederstaedt,8
de_Claus_Kleber,6
de_Claus_Peymann,12
de_Claus_Theo_Gärtner,7
de_Clay_Regazzoni,6
de_Clemens_August_Graf_von_Galen,9
de_Clemens_Brentano,2
de_Clemens_Schick,16
de_Clemens_VII._(Papst),11
de_Clenbuterol,9
de_Cleopatra_(1963),10
de_Clerks_–_Die_Ladenhüter,4
de_Cleveland_Cavaliers,7
de_Cleverbot,7
de_Client,5
de_Cliff_Curtis,5
de_Cliffs_of_Moher,7
de_Clint_Eastwood,8
de_Clipfish,5
de_Clonazepam,7
de_Cloppenburg,4
de_Clostridium_difficile,6
de_Clotrimazol,0
de_Clown,5
de_Cluj-Napoca,2
de_Clusteranalyse,5
de_Coachella_Valley_Music_and_Arts_Festival,8
de_Cobalamine,3
de_Cobalt,6
de_Cocastrauch,7
de_Cochem,2
de_Cochlea-Implantat,8
de_Cock_Robin,11
de_Cockney,8
de_Cocktail,5
de_Coco_Chanel,4
de_Coda_(Musik),8
de_Code,3
de_Codein,2
de_Codename_U.N.C.L.E.,4
de_Codex_Gigas,7
de_Codex_Hammurapi,7
de_Coesfeld,4
de_Cofaktor_(Biochemie),8
de_Cold_Case_–_Kein_Opfer_ist_je_vergessen,9
de_Coldstream_Guards,11
de_Cole_Hauser,10
de_Colin_Farrell,2
de_Colin_Firth,17
de_Colin_Hanks,5
de_Colin_Hay,7
de_Collateral,5
de_College_Football,7
de_Collien_Ulmen-Fernandes,7
de_Colm_Meaney,12
de_Colombo,9
de_Colon,5
de_Colonia_Dignidad,4
de_Colonia_Dignidad_–_Es_gibt_kein_Zurück,6
de_Colony_(Fernsehserie),7
de_Color_Magic,5
de_Colorado_River,5
de_Colorado_Springs,5
de_Colt,10
de_Colt_Defense,10
de_Colt_Single_Action_Army,6
de_Coltan,3
de_Colton_Haynes,7
de_Columbia_(Raumfähre),2
de_Columbia_Broadcasting_System,6
de_Columbo,11
de_Columbo/Episodenliste,6
de_Columbus_(Ohio),1
de_Comac_C919,6
de_Comanche_(Volk),3
de_Combat_Vehicle_90,4
de_Comedian_Harmonists_(Film),7
de_Comer_See,10
de_Coming_Home_(Pornofilm),10
de_Command_&_Conquer:_Alarmstufe_Rot,8
de_Command_&_Conquer:_Alarmstufe_Rot_3,7
de_Commerzbank,7
de_Commerzbank_Tower,5
de_Commodore_64,5
de_Commodore_International,8
de_Common_Gateway_Interface,11
de_Common_Law,3
de_Commonwealth_Realm,2
de_Community_(Fernsehserie),8
de_CompactFlash,4
de_Compact_(Magazin),7
de_Compiler,6
de_Compliance,4
de_Compliance_(BWL),4
de_Compoundbogen,3
de_Compton-Effekt,4
de_Computer,7
de_Computerlinguistik,4
de_Computerspiel,7
de_Computervirus,5
de_Computerwurm,7
de_Conan_der_Barbar,8
de_Conchata_Ferrell,7
de_Conchita_Wurst,3
de_Concierge,7
de_Condicio-sine-qua-non-Formel,3
de_Conditio_humana,5
de_Condoleezza_Rice,9
de_Condor_Flugdienst,4
de_Coney_Island,7
de_Confederate_States_Army,5
de_Conjuring_–_Die_Heimsuchung,3
de_Conleth_Hill,6
de_Connecticut,10
de_Connie_Francis,8
de_Connie_Stevens,9
de_Conny_Dachs,5
de_Conrad_Electronic,4
de_Conrad_Ferdinand_Meyer,12
de_Conservative_Party,3
de_Consolidated_B-24,4
de_Consorsbank,6
de_Constantine_(Film),7
de_Constanze_Engelbrecht,11
de_Constanze_Kurz,8
de_Constanze_Mozart,9
de_Consumer_Electronics_Control,5
de_Consumer_Electronics_Show,7
de_Contact_(1997),9
de_Contagion_(Film),7
de_Container,5
de_Containerformat,8
de_Containerschiff,10
de_Containment_–_Eine_Stadt_hofft_auf_Rettung,7
de_Content_Delivery_Network,8
de_Content_Marketing,4
de_Continuum_(Fernsehserie),4
de_Controlled_flight_into_terrain,7
de_Convolutional_Neural_Network,6
de_Conways_Spiel_des_Lebens,6
de_Cookinseln,9
de_Cool_Runnings_–_Dabei_sein_ist_alles,9
de_Coop_(Schweiz),7
de_Copa_del_Rey,10
de_Copper_Peak,8
de_Coraline_(Film),4
de_Cordula_Stratmann,6
de_Corey_Feldman,13
de_Corey_Haim,6
de_Corey_Stoll,6
de_Corinna_Harfouch,11
de_Corinne_Cléry,9
de_Corioliskraft,3
de_Corned_Beef,8
de_Cornelia_Pieper,9
de_Cornelia_Poletto,5
de_Cornelius_Obonya,10
de_Cornelius_Vanderbilt,4
de_Cornerback,8
de_Cornwall,14
de_Cortana_(Software),5
de_Corticosteroide,8
de_Cortina_d’Ampezzo,8
de_Corvette,7
de_Corvette_C6,8
de_Cory_Monteith,5
de_Cosima_von_Borsody,8
de_Cosimo_I._de’_Medici,23
de_Cosma_Shiva_Hagen,4
de_Cosplay,7
de_Costa_Concordia,3
de_Costa_Crociere,7
de_Costa_de_la_Luz,7
de_Cotopaxi,8
de_Coté_de_Pablo,11
de_CouchSurfing,8
de_Cougar_(Slang),9
de_Coulombsches_Gesetz,2
de_Council_on_Foreign_Relations,9
de_Countertenor,7
de_Country-Musik,2
de_Couperose,5
de_Courtney_Thorne-Smith,10
de_Couscous,3
de_Coventry,9
de_Coverversion,5
de_Covestro,5
de_Coyote_Ugly,10
de_Cracken,7
de_Cramersche_Regel,6
de_Crank_(Film),8
de_Crans-Montana,8
de_Crazy_Horse,10
de_Cree,7
de_Criminal_Intent_–_Verbrechen_im_Visier,9
de_Crimson_Peak,6
de_Cristiano_Ronaldo,6
de_Cristina_Fernández_de_Kirchner,3
de_Crocodile_Dundee_–_Ein_Krokodil_zum_Küssen,11
de_Croissant,5
de_Croque,3
de_Crossing_Lines,7
de_Crosskabel,8
de_CryEngine,7
de_Crystal_Palace_F.C.,3
de_Crème_brûlée,7
de_Crème_fraîche,6
de_Cuba_Gooding_Jr.,5
de_Cuba_Gooding_junior,6
de_Cuba_Libre,8
de_Cui_bono,4
de_Culcha_Candela,9
de_Culture_Club,5
de_Cum_hoc_ergo_propter_hoc,8
de_Cunard_Line,8
de_Curare,1
de_Curaçao_(Likör),4
de_Curcuma,7
de_Curcumin,11
de_Curling,7
de_Curry_(Gericht),5
de_Curzon-Linie,8
de_Cushing-Syndrom,7
de_Customer-Relationship-Management,6
de_Customer_Journey,4
de_Cutaway,12
de_Cuticula,5
de_CutiePieMarzia,7
de_Cuxhaven,8
de_Cyanide,3
de_Cyanidvergiftung,10
de_Cyanwasserstoff,7
de_Cyber,6
de_Cyber_(Jugendkultur),7
de_Cyberpunk,7
de_Cybersex,6
de_Cybill_Shepherd,5
de_Cyborg,3
de_Cygwin,6
de_Cyndi_Lauper,3
de_Cyndie_Allemann,5
de_Cynthia_Lynn,7
de_Cynthia_Rhodes,7
de_Cypress_Hill,2
de_Cytoplasma,10
de_Czernowitz,1
de_Céline_Dion,5
de_Córdoba_(Spanien),15
de_Côte_d’Azur,3
de_D-Sub,5
de_D._B._Cooper,6
de_D._Swarovski,5
de_DAB,7
de_DAF_(Automobile),4
de_DAX,7
de_DB-Baureihe_103,5
de_DB-Baureihe_111,9
de_DB-Baureihe_151,8
de_DB-Baureihe_612_(1998),4
de_DB-Baureihe_628,7
de_DB-Baureihe_E_40,9
de_DB-Baureihe_VT_11.5,4
de_DB-Baureihe_V_60,8
de_DB_Regio,7
de_DCF77,5
de_DC_Comics,3
de_DC’s_Legends_of_Tomorrow,7
de_DD-WRT,3
de_DDR-SDRAM,1
de_DE-CIX,7
de_DEA,11
de_DEFA,5
de_DEL_2016/17,6
de_DEL_Winter_Game,11
de_DFB-Pokal,12
de_DFB-Pokal_2015/16,7
de_DI-Box,4
de_DIN-VDE-Normen_Teil_1,8
de_DIN_277,9
de_DIN_5008,2
de_DISG,3
de_DJ_Antoine,8
de_DJ_BoBo,3
de_DJ_Tomekk,6
de_DJ_Ötzi,12
de_DKB-Ski-Arena,8
de_DKW,7
de_DKW_Munga,7
de_DNA-Polymerase,2
de_DNA-Sequenzierung,3
de_DNCE,4
de_DOT-Nummer,2
de_DR-Baureihe_250,3
de_DR-Baureihe_44,9
de_DR-Baureihe_50,5
de_DR-Baureihe_52,8
de_DR-Baureihe_E_18,4
de_DR-Baureihe_VT_18.16,8
de_DR-Baureihe_V_100,8
de_DR-Baureihe_V_180,8
de_DR_18_201,3
de_DSDS,12
de_DSR-precision_DSR_1,6
de_DTS,6
de_DVD-Video,6
de_DVD±R,4
de_DZ_Bank,8
de_Dachau,3
de_Dachse,4
de_Dacia_Logan,6
de_Dadaismus,8
de_Daddy’s_Home_–_Ein_Vater_zu_viel,4
de_Daedalic_Entertainment,5
de_Daemon,7
de_Daft_Punk,8
de_Dag_Hammarskjöld,6
de_Dagestan,3
de_Dagi_Bee,11
de_Dagmar_Koller,8
de_Daidalos,9
de_Daihatsu,6
de_Dak_Prescott,8
de_Dakar,3
de_Dakota_Skye,6
de_Dale_Carnegie,8
de_Daliah_Lavi,5
de_Dalian,10
de_Dalida,14
"de_Dallas_(Fernsehserie,_1978)",7
"de_Dallas_(Fernsehserie,_2012)",15
de_Dallas_Buyers_Club,6
de_Dallas_Cowboys,6
de_Dalmatiner,3
